DATE,OPEN,HIGH,LOW,CLOSE,VOL
2000-11-07,29.6884,30.1366,29.6495,29.898,2408791.0395681
2000-11-08,29.898,30.7515,28.5954,28.8828,2622994.7781899
2000-11-09,29.0386,29.0386,27.0461,28.3498,4360744.333673
2000-11-10,27.3316,27.8187,25.5827,25.6695,5451893.620153
2000-11-13,25.5018,26.521,24.7691,25.5827,6569931.4488912
2000-11-14,26.2765,28.0264,26.1936,27.7329,4345070.6206157
2000-11-15,27.8187,28.7151,27.4983,28.232,2648811.4252051
2000-11-16,27.9455,28.4296,26.8474,27.085,3048942.9070021
2000-11-17,28.6353,30.9132,28.5085,30.8334,8648199.0823228
2000-11-20,30.51,30.5479,28.5085,29.0386,4551594.7807958
2000-11-21,31.641,32.8668,30.1366,31.641,11102161.991326
2000-11-22,31.641,31.8895,29.6106,31.2387,4032216.4558767
2000-11-24,31.8077,33.5146,31.6869,33.1493,1919690.2490631
2000-11-27,33.1493,33.7991,32.5404,32.8668,3292495.5380845
2000-11-28,32.8668,34.3292,32.8269,32.9876,3891155.0419036
2000-11-29,33.5945,35.1447,33.2281,35.0619,4819891.1618792
2000-11-30,34.4909,34.6157,32.9436,33.9668,5454658.5088171
2000-12-01,34.452,35.59,34.3292,34.4909,3988425.0272313
2000-12-04,33.881,34.5308,32.8668,33.1882,3182164.4591328
2000-12-05,34.3292,36.2408,34.2064,35.8335,6014911.1044868
2000-12-06,35.9543,37.0544,33.8411,33.8411,4799913.83951
2000-12-07,34.1645,35.7167,33.4378,35.1447,3363334.7906177
2000-12-08,36.69,38.968,36.5253,38.6815,4847237.513601
2000-12-11,38.1484,38.5966,37.0933,37.5824,3496709.6137504
2000-12-12,37.9927,38.1943,37.0933,37.257,2345784.6364786
2000-12-13,38.4758,38.6406,37.6204,37.8679,4501654.4801866
2000-12-14,37.9089,38.8023,37.7841,38.5607,4667912.444768
2000-12-15,38.5607,38.8492,35.4672,37.0154,6650910.6300684
2000-12-18,37.0154,37.9089,36.6441,37.0933,3740879.335926
2000-12-19,37.0933,38.968,36.9705,37.1352,3603658.7129449
2000-12-20,35.548,35.59,32.9077,34.1645,5164546.5551114
2000-12-21,34.1645,35.0369,32.4615,33.4378,4422671.8291207
2000-12-22,33.2681,36.2807,33.2281,35.59,2812457.7721244
2000-12-26,35.6289,35.9194,34.4909,34.8173,1735600.7561409
2000-12-27,34.8563,36.4454,34.8563,36.4055,4120109.8622567
2000-12-28,36.1989,36.69,35.3893,35.9913,1938125.8454707
2000-12-29,36.0392,36.7269,34.8962,35.6289,2274488.5762531
2001-01-02,35.0619,35.0619,31.9284,33.1094,2485924.420897
2001-01-03,31.9684,36.7679,30.9502,36.5253,4949114.6449309
2001-01-04,37.0154,38.8492,35.9913,37.9089,4834484.9655235
2001-01-05,37.257,37.9089,34.8173,35.8335,3601966.721295
2001-01-08,35.3055,36.2807,34.0417,34.6526,2498684.9831445
2001-01-09,34.8173,35.7567,33.7163,34.4909,2719492.3978799
2001-01-10,34.1645,36.16,34.0876,35.9913,2644504.8105794
2001-01-11,36.3656,37.5415,34.9381,37.4596,3865801.2132082
2001-01-12,37.4596,37.7471,36.2408,36.5253,2802011.3014762
2001-01-16,36.6052,37.9089,35.9913,37.8679,2858865.8272882
2001-01-17,38.3571,41.1252,38.3571,40.3096,9214285.9937823
2001-01-18,40.3096,44.2526,39.2944,43.9681,7670451.3036914
2001-01-19,43.9272,43.9272,42.0146,42.6674,6798427.4580094
2001-01-22,42.7064,42.7064,39.9433,40.8367,3102263.1838261
2001-01-23,40.8007,41.6502,40.0221,40.8367,3372093.276701
2001-01-24,40.9994,41.2469,37.7471,37.7471,5807771.856756
2001-01-25,36.8937,37.3409,35.1447,35.9543,4709096.2628364
2001-01-26,35.3434,36.2408,34.2893,35.548,4099676.7339664
2001-01-29,36.119,36.7679,35.1447,35.4133,3353804.9406679
2001-01-30,36.0172,36.0172,35.4672,35.6289,2626376.7579471
2001-01-31,35.7936,36.2807,34.6866,35.5021,2808922.5213652
2001-02-01,34.7544,35.1757,34.0048,35.011,3836607.5952921
2001-02-02,35.0569,35.6219,33.8411,33.9728,3320460.9844419
2001-02-05,34.8832,35.1038,31.2387,32.0213,4065718.691961
2001-02-06,32.1481,34.1645,32.1481,33.1683,3564937.2486215
2001-02-07,32.7999,33.2541,31.9883,32.6302,1950418.580542
2001-02-08,32.7021,35.6219,32.7021,35.2815,4538534.6889431
2001-02-09,35.2875,35.6099,33.854,34.1645,2685996.1724231
2001-02-12,34.0347,34.4839,32.765,33.2681,3313241.2190064
2001-02-13,33.1882,33.5795,30.8184,30.8254,4824955.1155738
2001-02-14,31.4014,31.8895,31.0889,31.2387,4728921.3159749
2001-02-15,32.3437,35.7936,32.2718,35.0439,4346920.8921238
2001-02-16,32.5404,32.8668,31.6609,32.5404,5501370.1006711
2001-02-20,32.0213,32.18,27.9854,28.6353,6977129.4251217
2001-02-21,27.3316,27.4983,25.5088,26.1587,10292065.641092
2001-02-22,25.9989,26.4232,25.0556,25.425,7386327.9385487
2001-02-23,25.431,25.6246,23.136,24.9268,5944838.2069638
2001-02-26,24.5276,25.2183,24.276,24.9268,4091223.7881158
2001-02-27,24.5665,25.8063,24.0055,24.829,4007939.5312806
2001-02-28,24.9877,25.2503,23.2957,23.4305,3881322.6570347
2001-03-01,23.3626,25.378,22.3853,24.9318,5595567.6535594
2001-03-02,23.724,26.1866,23.717,24.7502,3772378.0295001
2001-03-05,24.7571,25.5288,24.1432,24.7631,2234381.6622839
2001-03-06,25.4439,26.8904,25.4439,26.4232,4108282.9508189
2001-03-07,27.5292,27.5831,26.4232,26.6568,3008067.6344803
2001-03-08,26.6628,26.8295,25.7704,26.0339,3119630.8920757
2001-03-09,25.4439,25.6905,23.8498,24.1093,3100420.9264879
2001-03-12,23.4305,23.8198,22.7767,22.7816,3741647.6944787
2001-03-13,23.166,23.9985,22.8735,23.8068,2912490.6425737
2001-03-14,22.9084,23.8757,22.7377,22.9743,4050655.0575981
2001-03-15,23.1021,23.7998,22.4722,22.6778,3168031.4702659
2001-03-16,22.3853,23.2648,22.1019,22.6149,4556973.2906645
2001-03-19,22.5191,24.4377,21.8723,24.0694,2644044.9975733
2001-03-20,23.5912,23.5912,22.3205,22.3205,4641947.5356071
2001-03-21,21.4899,21.9581,19.2649,20.5636,9538052.4528031
2001-03-22,20.7622,22.7647,20.7223,22.6479,5061596.5267672
2001-03-23,22.6479,25.7095,22.6479,24.6154,5577896.4086195
2001-03-26,24.1572,24.4926,23.5183,24.1243,3206136.8452674
2001-03-27,24.0754,24.0963,23.2578,24.0314,2961972.1319481
2001-03-28,22.8405,22.9224,21.1515,21.2803,4681130.8164791
2001-03-29,20.8231,21.5948,19.5244,19.5244,9609349.5147998
2001-03-30,19.9157,20.7153,19.6542,20.0006,5914566.6831772
2001-04-02,20.9868,21.1965,19.7181,20.0744,3860737.2595137
2001-04-03,19.5893,19.8498,18.2227,19.201,5586806.1621623
2001-04-04,18.6849,19.1341,18.062,18.2816,3154044.7400022
2001-04-05,18.7119,20.305,18.6849,19.9277,3682645.3710958
2001-04-06,16.92,18.1568,16.2662,18.09,8095170.2591736
2001-04-09,17.9093,18.3924,17.5878,17.9612,3181089.5585761
2001-04-10,18.3555,19.8369,18.1289,19.4206,3263300.9183972
2001-04-11,20.337,21.2154,20.1743,20.6155,3661281.5973095
2001-04-12,20.1743,22.4522,19.5304,22.1019,3668502.3645163
2001-04-16,21.6087,21.8343,21.0327,21.6826,2389428.8047495
2001-04-17,20.9868,22.1078,20.6754,21.6886,1982383.0977498
2001-04-18,22.4522,25.3032,22.2576,24.7232,5488466.2851342
2001-04-19,24.3359,26.3563,24.3359,25.3721,4271622.7557343
2001-04-20,25.3661,26.6817,25.0626,26.2914,3920966.7526841
2001-04-23,25.7095,26.0339,24.8749,26.0339,3154506.5565508
2001-04-24,25.3162,25.5428,23.7569,24.2241,2970270.8050253
2001-04-25,24.0754,25.378,23.7739,25.2702,2563529.6364871
2001-04-26,24.8939,26.6628,24.7302,24.7372,3265604.9922839
2001-04-27,25.6426,26.1587,24.8939,25.2433,1883424.126086
2001-04-30,25.6426,26.1936,25.2762,25.385,1857609.4826133
2001-05-01,24.6623,25.6765,24.4297,25.5088,2354857.678736
2001-05-02,25.966,26.3224,25.5158,25.8452,1979767.4730027
2001-05-03,25.5428,25.5428,24.6483,25.0217,1826415.3275007
2001-05-04,24.861,25.4439,24.1432,24.9698,2745157.7774356
2001-05-07,24.4687,25.4369,24.3419,25.2113,2271570.416587
2001-05-08,25.3162,25.7704,24.6154,25.0017,1760032.9552815
2001-05-09,24.6623,25.992,24.4078,25.378,2766975.3536004
2001-05-10,26.0339,26.8015,25.418,25.5158,2712886.7182238
2001-05-11,25.5757,26.2765,25.5757,25.8273,2264044.1091475
2001-05-14,25.9131,25.9201,24.7432,25.2183,1920302.3313
2001-05-15,24.6294,25.3032,24.0754,24.3758,2601941.5534927
2001-05-16,23.73,25.0556,23.1021,25.0556,3516224.1177998
2001-05-17,24.7302,25.7095,24.4197,25.1984,3288191.9287726
2001-05-18,24.7302,25.3491,23.2328,23.4305,10233981.94195
2001-05-21,23.4305,24.9268,23.2328,24.7302,6938871.7808894
2001-05-22,25.2183,25.8991,24.6154,25.5428,3863190.5973174
2001-05-23,24.9568,25.0147,24.4078,24.6833,3829236.5623971
2001-05-24,24.6833,24.7941,23.6242,23.6242,3019280.4601386
2001-05-25,23.9476,25.0556,23.9476,24.5276,2261584.7607162
2001-05-29,24.4996,24.4996,23.129,23.3966,2443826.987444
2001-05-30,22.1927,22.6479,21.2953,21.3901,3899145.1694342
2001-05-31,21.475,22.1268,20.9868,21.8273,5081110.0290453
2001-06-01,22.4522,22.6149,20.9289,22.1078,2626528.0254066
2001-06-04,22.1268,22.2496,21.6696,21.8014,2426311.0170486
2001-06-05,21.8014,22.3504,21.8014,22.1927,3614876.5474595
2001-06-06,22.1927,22.7098,21.8144,22.3025,2204883.5059063
2001-06-07,21.8014,23.724,21.8014,23.3217,3219658.7536687
2001-06-08,22.9364,23.2328,22.6778,22.7816,1446105.8935283
2001-06-11,22.3853,22.7767,21.5818,21.9791,3504544.4667366
2001-06-12,21.4899,21.8972,20.888,21.6696,3160810.7030591
2001-06-13,21.8014,22.0819,21.2414,21.2414,1746206.5084187
2001-06-14,20.9219,20.9289,19.751,20.2411,3662514.7777245
2001-06-15,19.5364,20.1483,18.8726,19.8239,4398395.9062959
2001-06-18,19.7181,20.2202,19.0533,19.5244,2739776.2622532
2001-06-19,19.8498,19.9676,18.8726,19.0802,3623172.215223
2001-06-20,19.0802,19.1341,17.7366,18.4962,5084800.5543491
2001-06-21,18.7119,19.2968,18.4304,19.2519,3430022.7030697
2001-06-22,18.8726,19.757,18.7178,19.1341,3777448.9955934
2001-06-25,19.168,19.4895,19.0023,19.2968,2545547.8424581
2001-06-26,19.0662,19.4895,18.5342,19.0023,3855350.735475
2001-06-27,18.5162,19.8498,18.5162,19.4206,3715523.5036882
2001-06-28,19.5244,20.7622,19.5244,20.6225,4628580.9017503
2001-06-29,20.5007,22.1927,20.0425,21.1515,6174717.6621854
2001-07-02,21.1515,21.8014,20.8371,21.5349,2365764.9641616
2001-07-03,21.6087,21.6087,21.0327,21.1655,1031986.6796963
2001-07-05,21.1585,21.436,20.5326,20.9349,2280946.9955348
2001-07-06,20.7622,20.7622,18.9614,19.6222,2446589.8725655
2001-07-09,19.6222,19.9477,19.2709,19.4635,1525545.3522865
2001-07-10,19.4635,19.784,18.2746,18.4164,3723669.9075346
2001-07-11,18.4503,18.7119,17.0518,17.488,4766720.1489723
2001-07-12,18.5452,20.5007,18.4164,20.0076,3790969.9022235
2001-07-13,20.0126,20.882,19.4016,19.7181,3057856.66763
2001-07-16,19.6222,19.9407,18.5452,18.8067,2450896.4871912
2001-07-17,18.3864,19.4835,18.2297,19.201,3222887.4624239
2001-07-18,18.2876,19.0273,18.2876,18.5402,1606066.7240002
2001-07-19,18.637,19.8498,18.637,18.8476,2068893.0580264
2001-07-20,18.6849,19.1211,18.1568,18.8067,2259434.9596027
2001-07-23,18.8656,19.1002,17.9282,18.0291,2273568.9502409
2001-07-24,17.9612,18.1888,17.5699,17.8664,2724564.3657445
2001-07-25,17.8334,18.1169,17.519,18.1169,2520350.2900786
2001-07-26,18.2227,19.2319,17.9921,19.0083,2797706.6903931
2001-07-27,18.9684,19.6482,18.7518,19.5893,2032472.662276
2001-07-30,18.9045,19.4895,18.9045,19.1481,1988368.680999
2001-07-31,18.9045,19.7181,18.5012,18.617,2355776.302977
2001-08-01,19.201,20.7552,19.0153,20.6644,3863037.3263154
2001-08-02,20.5007,21.2803,20.2721,20.6644,2832430.0856374
2001-08-03,20.305,21.0527,20.2541,20.3679,1558738.041053
2001-08-06,20.3749,20.4867,19.8568,20.0545,1877125.9902052
2001-08-07,20.0545,20.6953,19.8498,20.1932,1624661.6020374
2001-08-08,19.3298,19.9157,18.8207,18.8406,3400516.532522
2001-08-09,18.8406,18.8406,18.2367,18.637,1776627.2961223
2001-08-10,18.643,18.7458,17.9023,18.603,2630828.6294048
2001-08-13,18.8726,19.1002,18.3555,18.8207,1323327.806732
2001-08-14,18.8726,19.3298,18.8726,19.2259,2398184.2855191
2001-08-15,18.8067,18.9884,17.8733,18.1219,1779549.4628734
2001-08-16,17.7366,18.056,17.3103,17.8953,2762206.9224261
2001-08-17,17.7685,17.7685,17.0378,17.2115,2368531.8563682
2001-08-20,16.9879,17.1536,16.4559,16.9809,2459958.5099649
2001-08-21,16.399,17.5699,15.812,17.2115,8374527.1966846
2001-08-22,17.475,17.5629,16.92,17.1676,2785568.228095
2001-08-23,17.1676,17.4351,16.8482,17.0318,3998413.6884159
2001-08-24,17.2425,18.2567,17.1157,18.083,2152793.4041836
2001-08-27,18.2437,18.2507,17.6018,17.6757,1510029.9190875
2001-08-28,17.7016,18.09,17.4152,17.8953,2066896.527915
2001-08-29,17.8334,17.9612,17.6418,17.6687,2126512.9370773
2001-08-30,17.505,17.9282,16.8611,16.955,2188903.2508449
2001-08-31,16.8541,17.4092,16.8222,17.2425,1582247.6088677
2001-09-04,17.1466,17.5379,16.6595,16.8092,2053679.1579752
2001-09-05,16.4968,16.7753,15.785,16.0106,4527472.128973
2001-09-06,15.8449,15.9777,15.0973,15.6173,4324023.406546
2001-09-07,15.0973,15.7791,15.0394,15.1961,2586425.1185224
2001-09-10,14.6451,15.0843,14.5502,14.9984,3018669.379673
2001-09-17,13.7636,14.6311,13.6648,14.1529,3902987.9639688
2001-09-18,13.9922,14.5762,13.6648,14.14,2343483.5679056
2001-09-19,14.0102,14.9655,13.0858,14.8058,4497347.8655609
2001-09-20,14.3176,14.3246,13.3663,13.55,3209359.543395
2001-09-21,11.7162,13.3094,11.7162,13.1138,4482448.5216838
2001-09-24,13.3414,14.114,13.1467,13.6648,3055240.0411117
2001-09-25,13.7966,13.7966,12.0397,12.8732,3787899.4733266
2001-09-26,12.982,13.1467,12.0397,12.5578,3487644.585663
2001-09-27,12.402,12.5188,11.9868,12.5188,2777578.1005644
2001-09-28,12.6236,12.967,12.3661,12.7235,3351504.8738662
2001-10-01,12.4639,12.6706,12.1844,12.2763,2155095.4745278
2001-10-02,12.3661,13.0798,12.3661,13.0619,3726281.5251967
2001-10-03,12.9201,13.9802,12.7235,13.8315,4503650.0085268
2001-10-04,13.7966,14.4804,13.7057,14.12,4017928.1924652
2001-10-05,13.9922,14.0232,13.2745,13.7327,2991321.0244088
2001-10-08,13.6009,14.3107,13.4043,13.9433,2274951.394573
2001-10-09,13.9433,13.9732,13.3094,13.524,2002204.1438032
2001-10-10,13.3723,14.3057,13.3414,14.2787,2245144.6926487
2001-10-11,14.4015,15.8519,14.4015,15.6972,4423746.7296775
2001-10-12,15.1771,15.4546,14.9026,15.2031,4059876.3620013
2001-10-15,15.244,15.3598,14.5632,15.1182,2790944.7344212
2001-10-16,14.9655,15.6044,14.9655,15.4956,1826570.6020453
2001-10-17,15.9448,16.1334,15.0324,15.3718,3068611.6838247
2001-10-18,14.8687,15.1631,14.665,14.7728,1528924.32673
2001-10-19,14.7179,15.2939,14.6181,15.2031,1743133.074208
2001-10-22,14.7728,15.4476,14.7119,15.3658,1584552.6845257
2001-10-23,15.3658,16.0436,15.3598,15.5205,2090864.9069646
2001-10-24,15.4416,15.7791,15.1312,15.7601,1799984.5947062
2001-10-25,15.2939,15.7032,14.5113,15.7032,2649576.7784439
2001-10-26,15.5554,15.9957,15.5285,15.8379,2115606.653423
2001-10-29,15.5285,15.5355,14.685,14.9206,1898326.4752768
2001-10-30,14.8357,14.9655,14.3506,14.4474,2114069.9363177
2001-10-31,14.5762,15.0973,14.4145,14.4923,1895258.0499225
2001-11-01,14.3955,14.9655,14.3566,14.9026,1696110.9332649
2001-11-02,15.0663,15.265,14.8427,15.1631,1452709.569642
2001-11-05,15.265,16.1404,15.265,15.9308,3009759.6261301
2001-11-06,16.0955,16.5906,15.7172,16.5906,2532490.7559191
2001-11-07,16.2612,16.4449,15.9707,16.0765,1723460.2903004
2001-11-08,16.0106,16.7503,15.9777,16.1085,2956749.8983953
2001-11-09,15.8799,16.2303,15.812,16.1404,1440112.2961091
2001-11-12,15.8519,16.1404,15.3658,16.0376,2313519.5878943
2001-11-13,15.7481,16.2662,15.7341,16.2362,3268060.3336301
2001-11-14,16.3411,16.7244,16.2722,16.4698,2690758.5929699
2001-11-15,16.2662,16.5247,15.7551,16.2862,2937231.3872609
2001-11-16,15.5554,15.7791,14.7119,15.7032,12695781.707482
2001-11-19,15.6173,16.1085,15.3269,15.8859,14285559.630874
2001-11-20,15.7791,15.785,15.3598,15.4756,14926635.131405
2001-11-21,15.5355,15.8799,15.4107,15.831,9385313.3913092
2001-11-23,15.8659,16.3351,15.792,16.3351,2764977.8217177
2001-11-26,16.362,17.1157,16.2931,17.0847,7561044.8596081
2001-11-27,17.0518,17.9542,16.9879,17.5699,9140678.8472713
2001-11-28,17.2425,17.7366,17.0847,17.5379,6584221.7158452
2001-11-29,17.4092,17.8015,16.962,17.6827,5027326.9339015
2001-11-30,17.8953,17.8953,17.5569,17.7486,5169160.7135124
2001-12-03,17.7016,18.0221,17.505,17.9023,3681871.0019156
2001-12-04,18.0221,18.3205,17.7236,18.3205,3752864.527222
2001-12-05,18.3864,19.4765,18.2746,19.4765,7465621.1387036
2001-12-06,19.4895,19.5174,19.0662,19.3667,3422957.2104075
2001-12-07,19.3298,20.0874,19.1411,19.6222,6386301.7689751
2001-12-10,19.4895,20.0126,19.0023,19.4895,4019770.4498033
2001-12-11,19.4895,19.6612,19.0403,19.0592,3447693.9480096
2001-12-12,19.168,20.0744,19.1481,19.9876,5533181.3468768
2001-12-13,19.3298,19.3737,18.5521,18.5601,3770228.2283867
2001-12-14,18.2567,18.8656,18.2297,18.7638,3347196.255698
2001-12-17,18.5342,19.18,18.4164,18.8137,5341262.0098248
2001-12-18,18.8546,19.1481,18.4833,18.7578,3311396.9581258
2001-12-19,18.2567,18.9315,18.2227,18.5781,2767590.441151
2001-12-20,18.3205,18.3924,17.8454,18.0221,4377032.1325096
2001-12-21,17.9472,18.4164,17.9472,18.1888,4102601.9060313
2001-12-24,18.5342,18.611,18.2876,18.5521,1369733.8583533
2001-12-26,18.6779,18.7947,18.2876,18.2876,2711658.546665
2001-12-27,18.2297,18.8546,18.2297,18.7698,2099318.8545863
2001-12-28,18.8726,18.9954,18.5781,18.8406,1759114.3310406
2001-12-31,18.6779,18.9365,18.5162,18.5521,2354392.8568737
2002-01-02,18.5521,19.0942,18.5222,19.0343,3318002.6377819
2002-01-03,19.194,20.305,19.1481,20.2411,5010268.7729697
2002-01-04,20.7622,21.436,20.5965,21.3302,7864683.7305715
2002-01-07,21.2683,21.4041,20.9539,21.2474,5853253.2735088
2002-01-08,21.2474,21.4041,20.9868,21.3123,3834457.7941787
2002-01-09,21.2953,21.6696,20.6225,20.8051,3252696.1678907
2002-01-10,20.8051,20.8051,20.3679,20.6444,1902476.8135867
2002-01-11,20.6444,20.7622,19.9876,20.1992,2176150.7027675
2002-01-14,19.8498,19.9277,19.5703,19.7959,3426337.1866222
2002-01-15,19.7959,20.2721,19.6422,19.8169,2858092.4598792
2002-01-16,19.3907,19.3907,18.643,18.7837,3932033.3197392
2002-01-17,18.8067,19.194,18.624,19.1141,2191204.3194179
2002-01-18,18.7578,18.8546,18.3794,18.5342,2995467.3556336
