DATE,OPEN,HIGH,LOW,CLOSE,VOL
2017-04-28,136.808,136.808,134.102,135.996,1524831.5664615
2017-05-01,136.977,136.977,134.32,134.479,964135.00139026
2017-05-02,134.4,136.521,133.854,136.402,841878.60652126
2017-05-03,136.343,137.245,135.817,136.66,567926.51079392
2017-05-04,136.561,138.682,136.561,138.543,622816.39591515
2017-05-05,138.712,138.751,137.403,138.712,645341.50517178
2017-05-08,138.9,140.694,138.504,140.605,876123.75336774
2017-05-09,140.456,140.744,138.523,139.802,844460.08149048
2017-05-10,139.535,139.941,138.88,139.842,398663.86772611
2017-05-11,139.217,139.842,136.858,139.644,805449.44509552
2017-05-12,139.465,139.465,138.157,138.751,619924.21586952
2017-05-15,138.404,140.784,138.236,139.554,1147215.9500964
2017-05-16,140.328,140.328,135.966,138.979,2424712.1527816
2017-05-17,137.512,138.86,136.729,138.305,1260537.5564533
2017-05-18,138.474,142.717,138.266,142.092,1652422.4043306
2017-05-19,142.409,145.155,141.527,144.927,1684841.6544618
2017-05-22,144.392,144.808,140.833,140.992,2008181.7343795
2017-05-23,133.16,137.621,133.151,134.608,4066489.8818971
2017-05-24,125.954,130.028,125.627,127.302,6233753.6241786
2017-05-25,127.282,128.283,123.783,126.271,4111050.8407933
2017-05-26,126.142,129.84,125.756,128.373,2351867.9528881
2017-05-30,128.829,129.364,127.064,127.272,1613973.6599082
2017-05-31,128.353,129.552,125.934,127.877,2214125.7345519
2017-06-01,128.313,131.188,127.976,131.188,1372546.7364972
2017-06-02,131.069,132.278,130.246,131.852,1263740.4415753
2017-06-05,131.089,131.089,128.908,129.721,1470277.6059845
2017-06-06,129.146,129.146,124.328,125.627,2312873.4570166
2017-06-07,126.39,128.154,124.725,124.972,1041339.1601806
2017-06-08,124.794,125.696,120.393,120.492,2325094.8596161
2017-06-09,120.502,123.069,118.142,122.811,1754987.360591
2017-06-12,122.564,125.617,122.108,125.29,1532398.4456112
2017-06-13,125.29,125.974,123.069,125.944,936541.76777045
2017-06-14,126.231,126.231,124.506,124.943,921306.12241675
2017-06-15,124.883,126.112,123.495,125.478,1276323.9971697
2017-06-16,124.824,125.26,122.117,124.536,1803044.7603795
2017-06-19,124.655,125.399,123.029,123.981,1101963.97504
2017-06-20,122.732,122.801,118.212,118.222,2334436.1875625
2017-06-21,118.945,118.945,113.226,114.99,2604133.2377955
2017-06-22,115.079,117.3,114.713,115.555,2212919.2304241
2017-06-23,115.605,116.249,113.682,114.623,2391707.8086753
2017-06-26,114.941,119.292,114.941,116.576,1613347.2058418
2017-06-27,116.209,118.023,116.11,116.745,1726347.0105124
2017-06-28,114.633,115.466,111.649,111.729,2200036.0663632
2017-06-29,111.293,113.216,110.708,111.094,2281499.3057787
2017-06-30,111.481,112.789,111.074,111.61,1039313.5244876
2017-07-03,112.423,113.672,111.312,113.374,955654.16510021
2017-07-05,105.434,106.931,94.8936,100.706,7675969.9213633
2017-07-06,100.031,101.31,97.8833,98.7428,2839981.5927892
2017-07-07,98.3145,98.7527,96.6234,97.5701,2206190.649711
2017-07-10,97.58,98.0191,95.2495,96.8464,1994458.2543165
2017-07-11,96.8276,97.5701,95.1245,95.9662,1496979.0756838
2017-07-12,96.7205,98.0588,96.2051,96.6323,2085629.0098042
2017-07-13,96.3904,99.3673,96.3904,98.8022,2321407.7587906
2017-07-14,99.2384,99.2582,97.2816,97.6781,1259161.5768292
2017-07-17,97.4571,98.5802,97.2727,97.3897,1721134.6302209
2017-07-18,97.4283,97.6385,95.7054,96.0147,2317302.0131381
2017-07-19,96.1773,97.5512,95.6757,96.5659,1476696.4904039
2017-07-20,96.3994,99.6944,95.5488,98.8122,1785270.0089306
2017-07-21,98.9509,100.953,98.941,100.765,1270658.6734389
2017-07-24,100.616,100.696,98.713,98.7527,1476546.1817793
2017-07-25,99.169,101.429,99.0501,100.785,1304824.1264508
2017-07-26,101.221,102.876,100.686,102.143,1775997.2782088
2017-07-27,103.432,105.821,102.648,105.622,2347518.0818184
2017-07-28,105.206,106.445,104.562,105.513,1079216.9335859
2017-07-31,106.852,108.091,105.831,107.238,2067910.7501874
2017-08-01,107.228,109.26,106.078,109.211,1580523.4338416
2017-08-02,108.854,109.984,108.636,109.597,1854392.8093863
2017-08-03,109.409,110.5,105.731,105.811,1893530.5524034
2017-08-04,106.386,107.08,105.583,106.267,986201.11451129
2017-08-07,106.118,106.425,103.57,104.8,1499374.9346333
2017-08-08,104.819,106.068,103.66,104.7,902102.93464258
2017-08-09,104.552,105.573,103.779,104.502,980339.07815094
2017-08-10,103.808,104.155,100.745,101.588,1889570.071462
2017-08-11,101.558,102.867,100.735,102.748,1988306.6973167
2017-08-14,103.263,105.117,101.786,104.631,2221229.5824352
2017-08-15,88.0596,89.0271,78.6978,83.3609,20617436.579339
2017-08-16,82.8593,88.8853,82.8494,87.6006,6822122.1079214
2017-08-17,86.875,91.4122,86.3288,88.8853,4877193.0673755
2017-08-18,88.8754,90.9423,88.1934,89.2769,3209332.2523654
2017-08-21,89.9193,91.8523,89.5267,91.1247,2055988.9560545
2017-08-22,91.1614,92.6176,91.0097,91.7085,2167483.6569135
2017-08-23,91.2198,91.8622,89.1252,89.5465,1854826.585954
2017-08-24,90.1572,91.1812,88.4155,89.1252,1470567.1266239
2017-08-25,89.499,93.6594,89.0271,91.7085,1706035.1705338
2017-08-28,91.8424,92.1982,89.9351,90.6171,1157752.6855608
2017-08-29,89.8915,91.2387,89.1252,91.0563,1827434.1000946
2017-08-30,91.0563,93.8904,91.0563,92.6751,1505346.9283097
2017-08-31,93.136,94.3999,92.7038,93.7179,1998724.3964207
2017-09-01,94.1105,95.184,93.479,93.8716,1144446.841542
2017-09-05,93.5365,94.6963,92.1695,92.5987,1247281.1427876
2017-09-06,92.7801,93.5276,90.9611,91.5252,1977646.890361
2017-09-07,91.9019,92.2171,88.807,89.5366,2990931.8032207
2017-09-08,89.5941,90.971,88.5305,90.0124,1905135.5887637
2017-09-11,89.9837,90.9611,89.383,90.3673,1305647.2931468
2017-09-12,88.3679,93.7645,87.5521,93.1063,2388857.9975037
2017-09-13,92.9239,96.0316,92.9239,95.8214,2172801.9593901
2017-09-14,95.8115,95.8115,94.7726,95.7431,1381746.8348635
2017-09-15,95.5112,95.5112,94.0639,95.2584,2702288.8048061
2017-09-18,95.4071,96.0048,94.2849,94.3712,2164585.4241715
2017-09-19,94.7726,96.4093,90.2137,90.8005,3237376.4118591
2017-09-20,90.4655,91.998,89.6704,90.7024,1519264.0946541
2017-09-21,90.7609,90.971,89.266,89.7369,1666871.1991661
2017-09-22,89.944,91.8691,89.7369,91.5648,1862441.886674
2017-09-25,91.7968,94.4019,91.3735,93.816,2799149.0948099
2017-09-26,93.8636,94.2869,92.8188,93.481,1227136.7607398
2017-09-27,94.0658,95.2613,93.3105,95.1473,1309105.4002958
2017-09-28,95.0789,95.7054,94.7469,95.3089,1182538.4768831
2017-09-29,95.5022,95.7729,94.1025,95.0234,1960796.1838796
2017-10-02,95.3882,95.5389,94.2482,95.1771,1584024.9186475
2017-10-03,95.2703,95.868,94.1035,94.8133,976054.77795779
2017-10-04,91.0384,94.2681,90.5031,90.9324,2902350.5929639
2017-10-05,90.7807,91.8146,89.6595,90.3574,2140949.645145
2017-10-06,90.177,91.6421,89.7468,90.3197,1374672.241679
2017-10-09,90.2632,90.4932,87.1615,87.2864,2037101.5172703
2017-10-10,87.3816,88.4908,87.2269,87.9743,1316010.5179841
2017-10-11,87.8385,88.2787,85.4247,85.6359,1594737.1823044
2017-10-12,85.617,85.7301,82.8464,82.9128,2629202.4970609
2017-10-13,83.1071,83.2151,81.8045,81.9106,2055934.4817878
2017-10-16,82.094,82.4281,81.185,82.3894,2555640.0438739
2017-10-17,82.7423,85.2225,82.5718,84.3809,2192549.8898307
2017-10-18,84.1331,85.1402,83.7604,84.1133,2448321.7034575
2017-10-19,82.6105,84.256,81.747,83.2607,2506497.1938834
2017-10-20,83.9606,84.025,82.3121,83.1249,1177641.8455816
2017-10-23,82.9029,83.7604,81.978,82.2932,1404152.9077597
2017-10-24,82.1227,82.3121,79.9865,80.7042,1866374.1216995
2017-10-25,80.1828,80.5208,78.3737,79.8021,2142875.4113491
2017-10-26,79.4006,83.9507,77.8869,82.0464,3371333.6774463
2017-10-27,82.0464,82.0464,78.3588,78.4807,3042815.5158495
2017-10-30,78.4659,78.6711,77.7125,78.5481,2411337.7115382
2017-10-31,78.7097,79.6534,78.2408,78.2983,1129006.4132971
2017-11-01,78.8634,79.2579,77.2842,77.3497,1208445.0258024
2017-11-02,77.6084,79.4195,76.8332,78.2498,1742457.2704806
2017-11-03,77.9613,78.9119,76.8917,78.3548,1157282.5928153
2017-11-06,78.0961,78.3638,76.9294,77.311,1225163.5817481
2017-11-07,77.2654,77.2654,75.5782,76.0392,1317033.4236577
2017-11-08,75.8657,77.2257,75.492,76.0669,3375430.3440544
2017-11-09,76.2107,77.6748,75.8092,77.0652,1981953.3837739
2017-11-10,76.7836,78.5382,76.631,77.7997,2027233.6047463
2017-11-13,77.3209,79.3352,77.0751,78.8168,4064583.2825647
2017-11-14,90.8828,98.5604,90.7609,91.6907,10598992.489735
2017-11-15,89.9738,91.4677,87.5233,87.7245,3208818.7819632
2017-11-16,88.127,88.8645,85.4832,86.6896,2381686.5611785
2017-11-17,87.1902,87.5887,85.3772,85.511,1617314.7482623
2017-11-20,85.4535,87.8187,84.5266,87.5798,1564062.1174884
2017-11-21,87.1119,87.1218,85.1581,85.1848,1681362.3628757
2017-11-22,85.4436,86.5072,85.0818,85.8431,947644.43033835
2017-11-24,85.8629,86.1157,85.2136,85.4733,546509.04495902
2017-11-27,85.8361,86.9632,85.2919,86.0859,896505.19935372
2017-11-28,86.1058,88.9964,85.853,88.9319,1195650.6346205
2017-11-29,90.0025,96.1377,89.4732,95.7352,4066642.2080872
2017-11-30,95.3882,97.3609,94.5179,96.7493,2427805.0805876
2017-12-01,96.4995,96.7205,93.7665,95.0988,2352486.3366928
2017-12-04,96.6908,100.765,96.5193,99.6448,2314023.4693124
2017-12-05,102.579,103.243,95.8016,96.8851,2540096.7197919
2017-12-06,96.6234,97.1448,93.366,93.3947,1333128.5518851
2017-12-07,93.6336,94.2284,92.5036,93.5008,1217906.398892
2017-12-08,94.0758,96.3805,93.2807,96.0802,957689.88862029
2017-12-11,95.9255,97.3797,94.9362,96.6036,1534990.0084076
2017-12-12,97.4184,101.122,97.4184,98.6932,2549806.2534296
2017-12-13,99.2781,99.3673,97.5602,98.1867,1134790.7733883
2017-12-14,98.8816,99.5457,95.5637,95.9751,1127871.532742
2017-12-15,96.5946,97.4283,95.9453,96.4608,1684497.6595558
2017-12-18,97.0675,98.7527,96.4093,98.3928,881824.38449359
2017-12-19,98.1371,98.5306,95.2058,95.529,1392672.9604561
2017-12-20,95.8115,96.662,93.9023,94.4396,1129360.4960302
2017-12-21,94.4207,96.3409,94.1224,95.9662,1137171.5005971
2017-12-22,96.4608,96.6422,95.5637,96.3706,1301934.9727534
2017-12-26,96.6135,98.4821,96.4697,97.7168,589601.2162213
2017-12-27,97.4868,97.4868,95.2713,95.6222,1031220.0607604
2017-12-28,95.7054,95.753,94.0956,95.5637,630837.22728688
2017-12-29,95.6955,96.7879,95.3694,95.5488,1011149.3198508
2018-01-02,96.7106,103.451,95.5637,101.677,2738217.6100049
2018-01-03,101.994,103.184,100.924,102.599,2177209.3310746
2018-01-04,103.273,106.901,103.005,106.396,2195595.4048491
2018-01-05,107.327,108.467,105.721,107.536,2082941.6126499
2018-01-08,107.417,107.635,106.049,106.772,1311564.8125565
2018-01-09,107.06,107.06,105.256,105.91,1138702.8327594
2018-01-10,105.692,107.367,105.236,106.009,742143.28577804
2018-01-11,106.098,108.735,104.363,108.269,1057039.8543662
2018-01-12,109.637,111.233,108.338,111.124,1647602.4405154
2018-01-16,111.897,111.977,108.19,109.201,1558649.9982192
2018-01-17,109.984,111.412,108.299,110.579,1407947.9483358
2018-01-18,110.876,111.045,108.973,110.757,960660.75371773
2018-01-19,111.412,112.621,110.45,112.155,1220628.0946587
2018-01-22,112.016,113.295,111.084,113.136,1678434.875435
2018-01-23,112.849,114.187,111.758,114.147,1332168.1907399
2018-01-24,114.306,116.209,113.364,115.971,1250516.3089565
2018-01-25,116.09,116.308,114.663,115.902,1304998.6458606
2018-01-26,118.202,118.747,116.596,118.489,1552863.6205626
2018-01-29,118.37,118.479,117.627,117.766,1464265.2609996
2018-01-30,116.507,117.607,112.68,114.316,1971527.6144082
2018-01-31,114.891,115.486,111.005,112.125,1286193.9272591
2018-02-01,111.412,113.89,111.015,112.403,790748.45458108
2018-02-02,111.104,112.314,108.448,109.231,1139648.0621639
2018-02-05,108.368,110.212,105.256,105.305,1328978.4197932
2018-02-06,103.788,108.428,102.302,107.555,1294531.5164036
2018-02-07,107.456,109.835,105.345,105.375,2257264.3098191
2018-02-08,105.375,110.579,104.75,105.077,1616883.9980427
2018-02-09,105.811,105.87,99.0501,104.591,1646132.6440988
2018-02-12,105.246,106.197,103.57,104.928,1232535.7658337
2018-02-13,104.621,105.434,101.558,101.806,1438044.9806557
2018-02-14,101.122,105.444,100.914,104.482,1154593.1780955
2018-02-15,104.681,105.702,103.104,104.254,853899.26136035
2018-02-16,104.195,104.79,101.39,103.095,987734.46423901
2018-02-20,102.936,103.888,99.4268,100.973,2470926.5065487
2018-02-21,112.095,114.346,108.547,109.29,5784446.8465639
2018-02-22,110.341,110.728,105.622,105.91,1527305.1016801
2018-02-23,106.544,112.205,106.475,111.491,1569078.7939331
2018-02-26,111.659,112.849,107.446,110.093,1470672.0400263
2018-02-27,108.576,109.211,104.363,105.246,2254892.6616548
2018-02-28,106.108,111.293,105.127,109.528,1984036.5200816
2018-03-01,109.518,112.998,108.745,112.621,2151813.2262093
2018-03-02,111.808,111.927,108.438,111.253,1525399.5111304
2018-03-05,110.678,112.661,110.361,111.53,1135653.2826101
2018-03-06,111.699,114.088,110.371,113.672,1047134.6168817
2018-03-07,112.542,113.414,110.985,111.907,739321.72052251
2018-03-08,112.442,112.442,109.796,110.946,701310.7877987
2018-03-09,111.61,113.989,109.657,113.919,1135446.4821535
2018-03-12,113.652,114.296,112.333,113.513,837904.0026218
2018-03-13,113.81,115.119,112.373,114.048,983317.00472739
2018-03-14,114.207,114.901,111.709,112.195,711416.77304358
2018-03-15,112.651,113.434,110.698,112.234,702037.11135393
2018-03-16,112.066,112.918,110.956,111.778,1413115.9421878
2018-03-19,111.927,112.67,109.944,111.055,848249.06937028
2018-03-20,111.56,111.828,109.042,109.528,663592.40206241
2018-03-21,109.905,111.461,109.518,110.48,719509.22798812
2018-03-22,109.36,110.44,107.06,107.139,1087011.7976293
2018-03-23,107.813,108.636,105.821,106.296,1132345.4840857
2018-03-26,107.892,110.371,107.308,110.073,1051958.6158277
2018-03-27,109.885,112.621,108.666,110.311,1462842.8773706
2018-03-28,110.569,114.514,109.419,111.223,1092327.0737578
2018-03-29,111.57,114.326,110.688,113.682,814164.31897559
2018-04-02,113.731,114.286,105.989,107.357,1648893.6823914
2018-04-03,107.902,109.241,104.472,107.337,1568602.6484914
2018-04-04,105.583,110.281,105.325,109.796,888293.70804874
2018-04-05,110.747,112.026,108.894,111.61,911267.72561381
2018-04-06,110.896,111.6,106.227,107.337,1346406.1499879
2018-04-09,108.319,110.192,105.672,105.831,864935.34426902
2018-04-10,106.594,108.071,105.037,107.555,966426.9557201
2018-04-11,106.614,107.724,105.632,106.386,602273.54469467
2018-04-12,106.891,107.982,105.84,106.049,887357.55768866
2018-04-13,106.594,107.803,101.062,102.232,1595902.3263409
2018-04-16,102.539,103.6,100.696,102.083,1013056.927966
2018-04-17,104.284,105.434,102.391,103.769,1307942.2738248
2018-04-18,104.373,105.226,102.183,102.986,1359351.8585772
2018-04-19,103.134,103.779,99.2483,100.854,1581292.1262709
2018-04-20,100.953,102.083,98.6734,99.516,1110046.3421574
2018-04-23,99.0203,101.271,97.9507,101.191,1073554.6362032
2018-04-24,101.429,103.412,100.874,102.539,1212593.140329
2018-04-25,102.43,104.819,102.074,103.402,1075435.0071851
2018-04-26,107.446,110.42,105.573,108.557,1743996.6729046
2018-04-27,108.527,111.808,108.041,111.57,1208188.7949927
2018-04-30,111.679,111.877,109.221,109.766,1102606.5696298
2018-05-01,109.221,110.956,108.467,110.846,841403.46986222
2018-05-02,110.787,112.274,109.161,111.144,1160574.2508163
2018-05-03,110.846,111.808,109.855,110.718,742064.60072622
2018-05-04,110.301,112.898,109.201,111.867,897662.27312851
2018-05-07,112.185,112.67,110.39,111.372,701277.49796908
2018-05-08,113.919,114.078,111.54,111.996,1131342.7540664
2018-05-09,112.066,113.305,107.288,113.156,1539571.8995018
2018-05-10,113.414,113.711,111.977,113.394,619801.14437822
2018-05-11,113.473,117.29,112.76,115.03,1412615.5859608
2018-05-14,114.97,116.893,114.356,116.606,979353.4974378
2018-05-15,116.318,116.447,113.9,115.01,915955.5388932
2018-05-16,115.684,116.497,113.781,114.138,891854.7110348
2018-05-17,114.247,115.634,113.245,114.881,1099971.6291767
2018-05-18,114.465,114.95,113.374,113.483,1133464.2241173
2018-05-21,113.563,114.732,111.61,114.257,1546358.9896124
2018-05-22,118.46,120.73,108.983,110.618,4108751.8249845
2018-05-23,111.065,118.539,110.896,118.182,2048857.8710379
2018-05-24,118.242,120.839,116.001,120.036,1324494.3806223
2018-05-25,119.57,121.077,119.302,119.778,1223329.6147711
2018-05-29,119.253,119.857,117.994,118.866,1213095.5141213
2018-05-30,118.906,123.357,118.43,123.238,1276216.0574191
2018-05-31,123.069,124.08,120.839,123.317,1600867.5548671
2018-06-01,123.525,124.338,122.028,123.069,1035449.8866869
2018-06-04,123.674,126.568,123.674,124.576,1051728.6133685
2018-06-05,124.437,125.478,123.912,124.596,918875.96485487
2018-06-06,124.754,126.083,124.14,125.22,1223346.7640773
2018-06-07,125.617,126.568,124.328,124.695,1570550.6079152
2018-06-08,124.576,127.242,123.238,126.301,900724.93745307
2018-06-11,126.826,127.728,125.944,127.302,913078.49058831
2018-06-12,128.164,129.215,127.391,128.154,925639.85296296
2018-06-13,127.907,128.095,126.083,127.252,804052.28103441
2018-06-14,127.808,128.491,127.153,128.016,851076.68732211
2018-06-15,128.006,131.703,127.58,131.535,1723551.6736075
2018-06-18,130.553,132.724,130.256,132.586,1282458.4048633
2018-06-19,131.297,133.488,130.811,132.645,1028274.4152308
2018-06-20,133.517,134.489,131.832,133.478,885895.83153375
2018-06-21,133.478,134.429,132.219,133.864,816967.72614224
2018-06-22,137.592,137.592,132.229,133.23,1467456.040729
2018-06-25,132.358,132.407,129.721,131.703,954674.63708336
2018-06-26,131.941,133.547,130.92,131.505,777173.26557725
2018-06-27,131.555,132.11,128.571,128.928,1172033.0136828
2018-06-28,128.749,130.653,127.917,129.631,1083767.552416
2018-06-29,130.296,132.288,129.78,130.187,755980.75828792
2018-07-02,129.522,129.681,127.996,129.225,690563.2167467
2018-07-03,130.623,131.099,128.947,129.532,353983.87246947
2018-07-05,129.949,130.385,128.561,130.345,997543.8673655
2018-07-06,131.654,132.417,130.494,131.604,927109.64937959
2018-07-09,132.011,135.817,131.892,135.232,991176.43086463
2018-07-10,135.222,136.144,133.765,134.935,1004137.2711947
2018-07-11,134.172,134.172,130.841,133.458,740461.64499113
2018-07-12,134.697,135.173,132.595,133.17,459911.10152105
2018-07-13,133.676,135.936,133.299,133.716,870392.85876041
2018-07-16,134.033,134.826,133.398,134.033,526503.87492595
2018-07-17,133.527,135.54,133.527,134.608,843442.21973044
2018-07-18,134.519,135.123,133.468,134.31,714825.44983959
2018-07-19,134.201,137.859,133.805,137.542,1171306.6901276
2018-07-20,137.056,137.611,135.966,136.878,610618.19531811
2018-07-23,136.372,139.307,136.372,138.781,715159.35691845
2018-07-24,139.217,139.257,133.805,134.33,834320.80641599
2018-07-25,133.765,134.935,133.051,134.766,827721.34989053
2018-07-26,135.282,137.968,134.647,136.015,808636.1896941
2018-07-27,136.63,137.324,133.795,134.201,385967.32846757
2018-07-30,134.201,135.649,133.954,134.965,446261.26259627
2018-07-31,135.153,136.214,134.152,135.48,482657.1341924
2018-08-01,134.806,135.688,134.023,134.112,563112.59967508
2018-08-02,133.765,137.849,133.765,137.443,681722.24502718
2018-08-03,138.385,139.743,137.225,138.801,557638.94466023
2018-08-06,139.604,139.901,137.661,139.217,708212.87913883
2018-08-07,139.485,140.377,138.464,139.267,980136.31282511
2018-08-08,139.425,140.784,139.217,140.456,553369.77620781
2018-08-09,140.932,142.647,140.486,141.785,795703.59528011
2018-08-10,140.863,141.884,139.237,140.417,1048981.6980339
2018-08-13,141.012,141.814,138.623,138.96,1466953.6669366
2018-08-14,147.098,153.016,146.146,149.794,4677488.388299
2018-08-15,151.589,152.283,149.299,151.638,1566716.2248132
2018-08-16,152.045,154.097,152.045,153.006,1475789.5947426
2018-08-17,153.165,153.651,152.54,153.224,1006855.9406132
2018-08-20,153.908,154.701,153.502,154.305,1041495.5215015
2018-08-21,154.672,155.157,152.877,153.641,1244325.4094309
2018-08-22,154.007,155.405,153.789,154.196,838455.80676723
2018-08-23,154.711,156.743,154.414,156.644,929048.52975898
2018-08-24,156.535,158.379,155.96,157.705,760132.90794533
2018-08-27,158.191,158.31,155.286,155.415,1109252.4301602
2018-08-28,155.643,156.297,153.502,155.534,1143111.2132266
2018-08-29,155.762,157.596,154.582,156.942,797410.4556349
2018-08-30,156.803,157.031,154.612,155.247,955111.43999922
2018-08-31,154.919,157.685,154.919,157.398,1001339.9167243
2018-09-04,157.854,162.701,157.566,162.602,1429676.1192471
2018-09-05,162.533,163.97,160.025,160.203,1061316.0842976
2018-09-06,160.421,162.513,159.985,160.421,808456.62637072
2018-09-07,160.431,162.344,160.292,160.481,795548.2427419
2018-09-10,161.63,162.225,159.4,160.134,948682.4677527
2018-09-11,160.134,161.581,159.886,160.441,769743.58087686
2018-09-12,160.342,161.849,159.549,160.302,1167020.372369
2018-09-13,160.302,161.174,158.587,159.965,871222.07815264
2018-09-14,160.153,161.105,158.498,158.726,1037929.4746018
2018-09-17,160.699,162.87,156.595,156.882,1139686.3959071
2018-09-18,153.254,160.986,152.53,160.837,1326292.0314215
2018-09-19,161.105,163.088,160.54,162.711,1157408.6906548
2018-09-20,163.296,163.881,160.272,162.721,916867.47846811
2018-09-21,163.94,164.426,161.422,161.66,1672672.7085635
2018-09-24,160.946,161.72,160.272,160.897,932457.20655499
2018-09-25,161.244,161.65,159.073,160.57,720806.52256038
2018-09-26,161.155,163.801,159.658,162.513,785889.14824003
2018-09-27,162.602,164.039,162.354,162.949,770759.42507146
2018-09-28,162.879,164.148,161.075,161.551,1364626.783397
2018-10-01,162.215,163.772,161.412,162.77,616459.04724144
2018-10-02,163.603,164.238,161.274,161.621,853678.33794564
2018-10-03,161.888,162.116,160.471,160.847,557922.41260331
2018-10-04,160.946,160.946,158.448,159.043,801792.60775147
2018-10-05,158.964,160.699,157.715,159.162,978168.17774697
2018-10-08,158.736,162.344,158.736,161.581,817664.79499872
2018-10-09,161.492,164.585,161.393,162.096,886098.59685959
2018-10-10,162.195,162.82,156.317,156.614,1039180.3651692
2018-10-11,156.317,158.865,154.126,154.553,1401890.2081286
2018-10-12,157.021,159.271,156.059,158.488,1142720.8143156
2018-10-15,158.369,161.888,158.151,160.193,671941.08781672
2018-10-16,163.831,163.831,157.219,161.591,1112568.2989464
2018-10-17,160.074,161.046,147.812,153.155,2050032.0941189
2018-10-18,153.284,156.446,152.124,155.683,1452075.1306643
2018-10-19,156.743,160.034,155.851,157.735,1465060.1817795
2018-10-22,157.794,158.984,156.436,158.161,1485780.5787579
2018-10-23,155.891,158.508,154.9,157.398,1081308.1401553
2018-10-24,156.942,160.282,152.441,152.768,1477728.475122
2018-10-25,152.986,157.814,150.806,156.614,1407107.6323337
2018-10-26,155.207,158.855,153.76,157.943,1738626.9225094
2018-10-29,159.985,161.739,156.357,158.25,1695635.6295187
2018-10-30,158.528,158.954,156.624,158.339,1062784.8719315
2018-10-31,159.41,159.41,153.234,153.323,1822984.3595361
2018-11-01,153.512,157.754,151.757,156.952,1061145.6000186
2018-11-02,158.389,159.023,157.16,158.369,1134933.0117512
2018-11-05,158.607,159.43,156.733,158.478,1303152.5734911
2018-11-06,159.866,161.997,159.023,161.333,1131419.4215528
2018-11-07,162.394,163.692,160.342,163.643,925945.51412579
2018-11-08,163.276,166.686,162.632,165.487,1411039.8673591
2018-11-09,165.685,167.667,163.821,164.287,1252747.7363234
2018-11-12,163.464,164.019,159.509,160.322,1586390.5141155
2018-11-13,176.658,178.026,170.354,177.283,3816387.427132
2018-11-14,178.512,178.661,170.453,170.522,1882678.067949
2018-11-15,169.759,173.159,167.757,171.841,1069719.2443185
2018-11-16,170.393,172.257,168.926,171.989,912812.17195139
2018-11-19,171.94,175.132,169.779,170.592,892677.87773073
2018-11-20,167.033,170.512,164.228,164.614,929348.13822551
2018-11-21,164.585,169.006,164.505,167.628,931155.87685186
2018-11-23,166.696,171.335,166.656,170.096,339389.81292289
2018-11-26,171.702,173.486,169.799,170.562,686465.54135593
2018-11-27,169.531,174.111,169.491,172.049,731123.34339282
2018-11-28,171.652,173.506,170.78,171.742,1132211.3159845
2018-11-29,170.74,171.96,170.195,170.512,779219.07692449
2018-11-30,170.621,171.702,167.955,170.552,1458354.8030689
2018-12-03,171.761,172.535,167.806,170.731,932787.07850299
2018-12-04,172.852,174.418,168.55,171.008,1614529.4991845
2018-12-06,169.204,169.878,163.881,168.688,1278084.3230084
2018-12-07,167.578,170.116,160.629,160.837,793763.70611801
2018-12-10,161.055,161.065,156.852,159.489,1532877.6174011
2018-12-11,160.927,162.096,158.379,159.132,897283.97961016
2018-12-12,160.213,162.067,159.44,160.243,1522381.2332453
2018-12-13,160.084,161.224,158.498,159.598,1050456.5383642
2018-12-14,158.657,161.601,156.833,157.219,1009203.3779924
2018-12-17,156.059,156.178,151.787,152.431,1275121.5281727
2018-12-18,153.551,156.337,151.499,151.876,1367539.139097
2018-12-19,152.312,154.017,149.16,149.834,1223535.4064451
2018-12-20,149.081,149.923,144.63,146.394,1879952.3370514
2018-12-21,145.522,149.675,144.332,145.363,1950699.2776792
2018-12-24,144.997,145.938,142.429,142.974,676094.24625684
2018-12-26,143.757,148.932,143.083,148.833,1002619.0532077
2018-12-27,147.306,148.585,143.629,148.506,1170117.3353059
2018-12-28,149.13,151.043,147.505,149.249,1051448.1717736
2018-12-31,149.824,151.41,148.803,151.192,783737.41470766
2019-01-02,149.933,153.532,147.683,151.638,1344637.7538874
2019-01-03,151.906,157.556,151.47,156.357,1577680.684149
2019-01-04,157.645,157.953,152.144,152.461,1482173.1717669
2019-01-07,155.247,157.07,150.578,154.711,2175105.0103298
2019-01-08,155.564,156.456,150.924,153.631,1671358.2646851
2019-01-09,156.188,159.182,154.8,157.883,1489295.177739
2019-01-10,156.535,158.647,154.344,158.498,1040566.4326204
2019-01-11,157.963,159.787,152.897,153.056,1353575.5687476
2019-01-14,151.519,153.125,150.449,152.372,1362014.0361636
2019-01-15,152.283,155.851,151.747,153.869,1066216.75073
2019-01-16,154.473,155.97,152.679,155.95,1206138.9485146
2019-01-17,155.544,160.728,155.068,159.648,1515558.8357397
2019-01-18,160.54,162.047,157.16,160.917,1851126.3709532
2019-01-22,160.005,161.7,155.802,157.616,1441767.3888763
2019-01-23,157.526,159.955,155.712,157.794,1258038.8016667
2019-01-24,157.953,158.399,149.428,150.072,1351901.9982225
2019-01-25,150.578,150.578,144.253,147.088,1875534.8775398
2019-01-28,145.601,148.853,144.075,148.674,1366047.1494606
2019-01-29,147.99,149.239,145.7,149.18,1120963.3887056
2019-01-30,149.963,153.809,149.388,152.689,1058770.9255061
